frame_a,frame_b,frame_separation,relative_err_deg
39,40,1,1.3238833161079422
39,40,1,0.0
39,40,1,1.7985648141714121
40,41,1,0.825805639875599
40,41,1,0.5411856926884959
40,41,1,0.0
40,41,1,0.8669224883164014
41,42,1,0.0
41,42,1,3.450198028442415
41,42,1,0.0
41,42,1,0.8041361140742678
42,43,1,3.08624801266541
42,43,1,2.9052145599455854
42,43,1,0.0
42,43,1,1.3960989455486075
43,44,1,2.543333547209694
43,44,1,2.689163178448408
43,44,1,1.6495636608435278
44,45,1,0.0
44,45,1,3.440007952733833
44,45,1,1.321206042813601
44,45,1,0.7158183676481888
45,46,1,0.0
45,46,1,0.0
45,46,1,0.0
45,46,1,0.13968972266974075
46,47,1,0.0
46,47,1,0.0
46,47,1,0.0
46,47,1,1.116778380708293
47,48,1,4.099519725679329
47,48,1,2.4105564993818795
47,48,1,2.3070962742810677
48,49,1,2.159008658818431
48,49,1,0.6708592739106223
48,49,1,0.0
48,49,1,0.7226380721506892
49,50,1,3.1447963579871487
49,50,1,1.700499752092965
49,50,1,0.0
49,50,1,0.453964934716784
50,51,1,3.6827409938424527
50,51,1,0.0
50,51,1,1.691845983058455
50,51,1,0.6615321906286082
51,52,1,0.0
51,52,1,1.9465203576198948
51,52,1,1.3307346903315254
52,53,1,0.8544421199590932
52,53,1,0.5208498795909869
52,53,1,0.0
52,53,1,1.1116488590121214
53,54,1,1.2343024733753554
53,54,1,0.0
53,54,1,0.0
53,54,1,0.7871313738270548
54,55,1,1.4597900478508643
54,55,1,0.0
54,55,1,0.0
54,55,1,1.5993298612574234
55,56,1,0.0
55,56,1,1.1449668306704983
55,56,1,1.5894285577930403
56,57,1,0.0
56,57,1,0.0
56,57,1,1.039127762067799
56,57,1,1.421035256666337
57,58,1,0.0
57,58,1,0.0
57,58,1,0.0
57,58,1,0.7367595684223782
58,59,1,0.0
58,59,1,5.202147906969732
58,59,1,2.1793397154167073
58,59,1,1.1343591584580843
59,60,1,2.1957181691768834
59,60,1,3.4300453783233915
59,60,1,0.8702585867364624
60,61,1,2.856821567477671
60,61,1,3.9243285401658428
60,61,1,0.0
60,61,1,0.9941740617248828
61,62,1,3.23886049792074
61,62,1,2.6821498127391443
61,62,1,0.0
61,62,1,0.6254789611433903
62,63,1,0.0
62,63,1,0.0
62,63,1,0.8182845377406177
62,63,1,1.69742868968058
63,64,1,17.616136168416165
63,64,1,17.590850203200112
63,64,1,17.60584680841641
64,65,1,0.0
64,65,1,0.9499348571136
64,65,1,1.1447295980437682
64,65,1,0.723546690560471
65,66,1,0.0
65,66,1,0.5115649488828066
65,66,1,0.799239718373268
65,66,1,0.9312692650211896
66,67,1,0.0
66,67,1,0.0
66,67,1,0.9532751275013496
66,67,1,1.019577943595399
67,68,1,0.0
67,68,1,0.681320595098564
67,68,1,0.0
68,69,1,0.0
68,69,1,1.1392591429653556
68,69,1,0.0
68,69,1,0.6915209759522014
69,70,1,1.1129552904456728
69,70,1,1.3894756445194205
69,70,1,0.0
69,70,1,0.44365649531444296
70,71,1,1.0740647712813975
70,71,1,1.3834021555419618
70,71,1,0.0
70,71,1,0.9890441498585201
71,72,1,0.0
71,72,1,3.3765683610335593
71,72,1,0.6682220741065499
72,73,1,0.0
72,73,1,4.642258053688064
72,73,1,0.0
72,73,1,0.7441437497369147
73,74,1,0.0
73,74,1,2.690500633085379
73,74,1,0.0
73,74,1,0.6406413539907014
74,75,1,2.471877528522837
74,75,1,0.0
74,75,1,0.0
74,75,1,1.1537008310915398
75,76,1,0.0
75,76,1,0.0
75,76,1,1.9348978187511878
76,77,1,2.957997202158157
76,77,1,3.3918545463312784
76,77,1,1.2834064207822
76,77,1,0.6432359294380611
77,78,1,5.449712156091278
77,78,1,2.911663177037507
77,78,1,0.0
77,78,1,0.5226737305736686
78,79,1,1.3178018817601986
78,79,1,2.869505894287915
78,79,1,0.0
78,79,1,1.1914429826394213
79,80,1,3.228650466812732
79,80,1,0.7258981387146551
79,80,1,0.894584213833017
80,81,1,2.1576608551996648
80,81,1,0.8188307157035991
80,81,1,0.0
80,81,1,0.38259731046973744
81,82,1,2.80061940114779
81,82,1,0.0
81,82,1,0.0
81,82,1,0.8677308968260304
82,83,1,3.4276968602216678
82,83,1,0.0
82,83,1,1.4756963074799592
82,83,1,0.9658320370355857
83,84,1,1.1825894865430486
83,84,1,1.5119544858345197
83,84,1,0.84294034787943
84,85,1,1.2580115899683855
84,85,1,0.0
84,85,1,0.0
84,85,1,1.2513561121110794
85,86,1,1.5771074350711185
85,86,1,0.0
85,86,1,0.0
85,86,1,0.7254588564823805
86,87,1,1.290358612537895
86,87,1,0.0
86,87,1,0.0
86,87,1,0.9951299745585463
87,88,1,0.0
87,88,1,0.0
87,88,1,1.209290031173523
88,89,1,0.6326703739711357
88,89,1,0.0
88,89,1,0.41960395816270163
88,89,1,1.0966968775661574
89,90,1,3.369928087997074
89,90,1,0.0
89,90,1,0.0
89,90,1,0.5833656015971905
90,91,1,5.313998960951535
90,91,1,4.941786291460698
90,91,1,0.0
90,91,1,1.054881964287141
91,92,1,2.2139425291694397
91,92,1,2.0484287236917043
91,92,1,1.3937543868051046
92,93,1,2.832120206601539
92,93,1,2.958868388473891
92,93,1,0.0
92,93,1,1.1784836289883065
93,94,1,3.2224061294838586
93,94,1,0.0
93,94,1,0.0
93,94,1,1.054979189707301
94,95,1,0.0
94,95,1,0.0
94,95,1,0.0
94,95,1,1.0498363162344395
95,96,1,18.379688668558146
95,96,1,17.67580334641804
95,96,1,17.874716209595306
96,97,1,0.0
96,97,1,0.756126953558636
96,97,1,1.5818800739421057
96,97,1,0.799261504645932
97,98,1,0.0
97,98,1,1.4911785960420285
97,98,1,0.7521048634929723
97,98,1,0.783118816314734
98,99,1,3.454690070064966
98,99,1,0.0
98,99,1,1.0389193271176649
98,99,1,0.9619432947696184
99,100,1,0.0
99,100,1,0.7398295231370536
99,100,1,0.0
100,101,1,1.1976243198684222
100,101,1,1.0208939496512512
100,101,1,0.0
100,101,1,0.32186913547775364
101,102,1,1.0486161511993162
101,102,1,1.487919659001826
101,102,1,0.0
101,102,1,0.7093526970168713
102,103,1,1.009280633304287
102,103,1,1.1066893964901898
102,103,1,1.054988169360324
102,103,1,1.1786750284659737
103,104,1,0.0
103,104,1,0.0
103,104,1,0.0
104,105,1,0.0
104,105,1,2.024896215210172
104,105,1,0.5767382895843595
104,105,1,0.8470243042582953
105,106,1,0.0
105,106,1,2.981946597993501
105,106,1,2.0938862910802483
105,106,1,0.934289244452093
106,107,1,2.244874643429815
106,107,1,0.0
106,107,1,0.0
106,107,1,1.2226774350250587
107,108,1,3.992657443086532
107,108,1,0.0
107,108,1,1.24903108868064
108,109,1,1.6563281508825933
108,109,1,1.05268582035584
108,109,1,1.2594345715644453
108,109,1,1.3497563741958991
109,110,1,0.0
109,110,1,1.5767684864041787
109,110,1,0.0
109,110,1,0.9276851118954629
110,111,1,0.0
110,111,1,4.567850038455411
110,111,1,0.0
110,111,1,1.3671936562978488
111,112,1,5.994528629831312
111,112,1,1.9401028482736924
111,112,1,2.5526511127768168
112,113,1,2.505244759003967
112,113,1,0.0
112,113,1,0.0
112,113,1,0.3409810191827005
113,114,1,0.0
113,114,1,1.4934016647914248
113,114,1,0.0
113,114,1,0.872406749195381
114,115,1,0.0
114,115,1,1.7080630569355413
114,115,1,1.5656914887366469
114,115,1,1.2409812564431482
115,116,1,1.0844333808547701
115,116,1,1.2485762940248155
115,116,1,0.8082885539938609
116,117,1,1.6783747293865372
116,117,1,0.0
116,117,1,0.0
116,117,1,0.9741115055101406
117,118,1,0.937977665098289
117,118,1,0.0
117,118,1,0.0
117,118,1,0.6885999313414239
118,119,1,1.117218906733553
118,119,1,1.6134527988418714
118,119,1,0.0
118,119,1,0.5939638440453787
119,120,1,0.0
119,120,1,0.0
119,120,1,1.0456269499276576
120,121,1,0.0
120,121,1,0.0
120,121,1,0.5647467296297388
120,121,1,1.543861590813408
121,122,1,0.0
121,122,1,0.0
121,122,1,0.0
121,122,1,1.0905601554748798
122,123,1,0.0
122,123,1,5.242062423669683
122,123,1,0.625921276727329
122,123,1,1.2143234349207397
123,124,1,2.273371930182893
123,124,1,0.0
123,124,1,0.8368705513413534
124,125,1,0.0
124,125,1,2.0897514461986715
124,125,1,0.0
124,125,1,1.0804988232652237
125,126,1,3.439341823124556
125,126,1,0.0
125,126,1,0.0
125,126,1,1.1966194696445505
126,127,1,0.0
126,127,1,0.0
126,127,1,0.0
126,127,1,1.824909364948052
127,128,1,17.74531293721223
127,128,1,17.489574916002304
127,128,1,17.42029797636915
128,129,1,0.0
128,129,1,0.7788785572627721
128,129,1,1.123251897205364
128,129,1,0.8884107355226973
129,130,1,0.0
129,130,1,0.0
129,130,1,0.471408010242702
129,130,1,0.8459572761055575
130,131,1,3.5081632262296227
130,131,1,0.0
130,131,1,1.13488288393947
130,131,1,0.8604973717525265
131,132,1,1.041165941036049
131,132,1,0.9612912426161473
131,132,1,0.26915766333063523
132,133,1,0.8308079777216368
132,133,1,1.1587189691557467
132,133,1,0.0
132,133,1,0.4108217522009313
133,134,1,1.0927297594057885
133,134,1,1.5762328744769454
133,134,1,0.0
133,134,1,0.7344708583267355
134,135,1,1.1334205153665968
134,135,1,1.2296674056310786
134,135,1,0.0
134,135,1,0.9090864415385798
135,136,1,0.0
135,136,1,1.9587597746687513
135,136,1,0.0
136,137,1,0.0
136,137,1,4.263391129634393
136,137,1,0.4818452732173433
136,137,1,1.1422112761958854
137,138,1,0.0
137,138,1,2.6470823189499306
137,138,1,2.069543531604833
137,138,1,0.7770368762070566
138,139,1,0.0
138,139,1,0.0
138,139,1,0.8494480795176749
138,139,1,1.2673438684206098
139,140,1,0.0
139,140,1,0.0
139,140,1,1.0588771045206826
140,141,1,1.4737687031668871
140,141,1,2.278070739021848
140,141,1,0.0
140,141,1,0.8131668344491796
141,142,1,0.0
141,142,1,4.512384070860244
141,142,1,0.0
141,142,1,0.5526651979485985
142,143,1,0.0
142,143,1,1.36692330377971
142,143,1,0.0
142,143,1,1.1164863230112387
143,144,1,0.0
143,144,1,0.0
143,144,1,1.7606690209647828
144,145,1,1.8904690632281087
144,145,1,0.0
144,145,1,0.8503369763920828
144,145,1,0.3373623913349605
145,146,1,0.0
145,146,1,2.018746282809021
145,146,1,1.0919144354679373
145,146,1,0.7752746144798942
146,147,1,1.088449845320564
146,147,1,0.0
146,147,1,1.703433445551991
146,147,1,0.9710532021371662
147,148,1,0.0
147,148,1,0.0
147,148,1,0.4730572003083593
148,149,1,0.0
148,149,1,0.0
148,149,1,0.0
148,149,1,0.9780368217290357
149,150,1,1.141144015071195
149,150,1,1.9628150257020631
149,150,1,0.0
149,150,1,0.9025407702461813
150,151,1,1.0997032971684866
150,151,1,1.0418394892251575
150,151,1,0.0
150,151,1,1.3709113663075103
151,152,1,0.0
151,152,1,0.0
151,152,1,1.7375208280600833
152,153,1,0.0
152,153,1,0.0
152,153,1,1.540448474135289
152,153,1,1.4855933815236744
153,154,1,1.391243782286688
153,154,1,0.0
153,154,1,0.0
153,154,1,1.032035385693577
154,155,1,0.0
154,155,1,5.005138823314788
154,155,1,0.0
154,155,1,0.9776997702034996
155,156,1,2.2930326501014457
155,156,1,0.0
155,156,1,0.4737083069935688
156,157,1,0.0
156,157,1,1.0085794487065265
156,157,1,0.0
156,157,1,1.1100053205738216
157,158,1,3.4425579525231234
157,158,1,2.482846017170976
157,158,1,0.0
157,158,1,1.0557996483422132
158,159,1,0.0
158,159,1,0.0
158,159,1,0.0
158,159,1,1.5558688155841236
159,160,1,17.386125984538776
159,160,1,17.771333059887642
159,160,1,17.85007376741675
160,161,1,0.0
160,161,1,0.0
160,161,1,1.3368412012625808
160,161,1,0.8598493954192475
161,162,1,3.0617702349163203
161,162,1,0.0
161,162,1,0.5607745743166963
161,162,1,1.0401690699373982
162,163,1,4.303039541155726
162,163,1,0.0
162,163,1,0.3812309743954255
162,163,1,1.3827407736305164
163,164,1,1.733049099396006
163,164,1,1.890927271919108
163,164,1,1.1410735274331756
164,165,1,1.6171750476415605
164,165,1,0.6957453521085278
164,165,1,0.0
164,165,1,0.6050485953284127
165,166,1,1.2880290473440807
165,166,1,1.5070478785975214
165,166,1,0.0
165,166,1,0.6841580645761778
166,167,1,1.4011000412312866
166,167,1,1.9715571171411679
166,167,1,0.0
166,167,1,0.9605592185848483
167,168,1,1.3140689058137007
167,168,1,3.8073197912852312
167,168,1,0.9841747198470013
168,169,1,0.0
168,169,1,0.0
168,169,1,0.0
168,169,1,0.41833964336737767
169,170,1,0.0
169,170,1,0.0
169,170,1,0.0
169,170,1,0.31481002781378237
170,171,1,0.0
170,171,1,0.0
170,171,1,0.0
170,171,1,0.7414776938727701
171,172,1,2.351984764700651
171,172,1,2.5337662777430148
171,172,1,1.3206471803486768
172,173,1,0.0
172,173,1,3.3453485458819148
172,173,1,0.8946843679714215
172,173,1,1.1613109252545188
173,174,1,0.0
173,174,1,1.3848723530621405
173,174,1,0.0
173,174,1,0.9939517989673726
174,175,1,0.8140877834287246
174,175,1,3.149460985526042
174,175,1,0.0
174,175,1,1.1237857238013205
175,176,1,3.3128344462037855
175,176,1,0.0
175,176,1,3.61411133196315
176,177,1,0.0
176,177,1,0.0
176,177,1,0.0
176,177,1,1.0485548716370574
177,178,1,0.44623198199185904
177,178,1,0.0
177,178,1,1.0494648368182569
177,178,1,0.8119277517350131
178,179,1,0.0
178,179,1,0.0
178,179,1,1.613201865823161
178,179,1,1.0467855300746014
179,180,1,0.0
179,180,1,1.1738200160297743
179,180,1,0.44634585745085104
180,181,1,1.6151909950125365
180,181,1,1.3713005198431722
180,181,1,0.0
180,181,1,1.1904887235461432
181,182,1,1.5866870943809679
181,182,1,0.0
181,182,1,0.0
181,182,1,0.8466432519405845
182,183,1,1.3051899180461732
182,183,1,1.1104827227432679
182,183,1,0.0
182,183,1,1.3624367936830415
183,184,1,1.0013218344689285
183,184,1,2.5609488915734824
183,184,1,0.392466230263488
184,185,1,2.037966954468397
184,185,1,3.2813432871700092
184,185,1,0.0
184,185,1,0.9606231465396006
185,186,1,1.615829505065449
185,186,1,0.0
185,186,1,0.0
185,186,1,0.8422501795650428
186,187,1,0.0
186,187,1,0.0
186,187,1,0.0
186,187,1,1.3994440779746307
187,188,1,1.6171525407680938
187,188,1,0.0
187,188,1,0.9464343316790054
188,189,1,3.0404885567243025
188,189,1,1.9810903408019833
188,189,1,0.865054238556542
188,189,1,1.1457052487208685
189,190,1,0.0
189,190,1,0.0
189,190,1,1.027360090295657
189,190,1,1.0446718946067197
190,191,1,2.9925585493813953
190,191,1,0.0
190,191,1,0.0
190,191,1,1.4781404480805589
191,192,1,17.998951945535232
191,192,1,17.548129821279673
191,192,1,17.609125221032404
192,193,1,0.0
192,193,1,0.0
192,193,1,0.6788025597978837
192,193,1,0.8809457100142382
193,194,1,0.0
193,194,1,1.6673760014522516
193,194,1,0.9723383490104536
193,194,1,0.7821896271399092
194,195,1,2.6903323875904444
194,195,1,1.5111121589228618
194,195,1,0.9849117989278244
194,195,1,0.7027394555732082
195,196,1,0.7246013189829354
195,196,1,1.086071357475176
195,196,1,0.46493004189888465
196,197,1,1.1458075367773688
196,197,1,0.5407734494921819
196,197,1,0.15249428499053355
196,197,1,0.4902080653101332
197,198,1,0.8446480833739738
197,198,1,1.2560107558304652
197,198,1,1.754848435622549
197,198,1,0.8268479516813017
198,199,1,1.1529481864012456
198,199,1,1.1087076892684864
198,199,1,1.989448689645392
198,199,1,1.3261741433933292
199,200,1,0.8832701902192833
199,200,1,0.0
199,200,1,0.7822141612796316
200,201,1,1.4570539956574644
200,201,1,1.9307095191811323
200,201,1,1.1030739679541912
200,201,1,0.42375557858814233
201,202,1,0.0
201,202,1,3.07946114456984
201,202,1,2.169641636891483
201,202,1,0.8730285402334405
202,203,1,2.4967359648053065
202,203,1,0.0
202,203,1,0.0
202,203,1,1.0288480252282663
203,204,1,0.0
203,204,1,0.0
203,204,1,0.0
204,205,1,0.0
204,205,1,0.0
204,205,1,0.0
204,205,1,0.6993931070317282
205,206,1,0.0
205,206,1,0.0
205,206,1,0.0
205,206,1,0.642240901842639
206,207,1,4.688288452893173
206,207,1,0.0
206,207,1,0.0
206,207,1,0.38001175251450603
207,208,1,1.8583302081903108
207,208,1,0.0
207,208,1,0.0
208,209,1,2.9974563710078033
208,209,1,0.0
208,209,1,0.0
208,209,1,0.6938693801562561
209,210,1,0.0
209,210,1,0.0
209,210,1,0.7895224104450876
209,210,1,0.8685876577272293
210,211,1,0.0
210,211,1,0.0
210,211,1,1.891169086455755
210,211,1,1.4656389569198016
211,212,1,0.0
211,212,1,0.0
211,212,1,0.6668530266351324
212,213,1,0.0
212,213,1,0.0
212,213,1,0.0
212,213,1,0.9339613844238192
213,214,1,0.49993965629276965
213,214,1,1.765868421227484
213,214,1,0.0
213,214,1,0.31993093708263676
214,215,1,1.3420708181403158
214,215,1,0.0
214,215,1,0.0
214,215,1,0.38724172201736573
215,216,1,0.0
215,216,1,1.5809305599520183
215,216,1,1.1337353040540334
216,217,1,0.0
216,217,1,0.0
216,217,1,0.0
216,217,1,1.2238051269472274
217,218,1,0.0
217,218,1,0.0
217,218,1,0.0
217,218,1,0.9443100020973014
218,219,1,0.0
218,219,1,4.6359366780683215
218,219,1,0.0
218,219,1,1.1969431553273882
219,220,1,4.567920586991755
219,220,1,2.820099205078579
219,220,1,0.0
220,221,1,0.0
220,221,1,0.0
220,221,1,0.0
220,221,1,1.2838013894448836
221,222,1,0.0
221,222,1,0.0
221,222,1,0.0
221,222,1,0.8827908778936212
222,223,1,0.0
222,223,1,4.107247765519247
222,223,1,0.0
222,223,1,1.2952022500505054
223,224,1,18.506664283356002
223,224,1,16.911127931368963
223,224,1,17.05463810520907
224,225,1,4.510704325867849
224,225,1,0.0
224,225,1,1.225650638954894
224,225,1,0.5332916289840554
225,226,1,1.3382477192117994
225,226,1,0.0
225,226,1,0.5272841582331131
225,226,1,0.6874852382539101
226,227,1,1.2737200542694613
226,227,1,1.1554442691385771
226,227,1,1.4770227069795108
226,227,1,1.3772313196984538
227,228,1,1.4629253981687442
227,228,1,1.462991045082824
227,228,1,1.2125851450987783
228,229,1,1.1956002087754625
228,229,1,0.6260363767196627
228,229,1,0.0
228,229,1,0.3252595337210149
229,230,1,1.3258262722738359
229,230,1,1.3577656298282286
229,230,1,0.0
229,230,1,0.8579300471028013
230,231,1,2.3107466218133514
230,231,1,0.7034445538037477
230,231,1,0.0
230,231,1,1.195647693608525
231,232,1,0.0
231,232,1,2.33247221566974
231,232,1,0.0
232,233,1,0.7705598570620608
232,233,1,2.515782932248838
232,233,1,1.42429649098221
232,233,1,0.6993169717672975
233,234,1,1.9714408059480741
233,234,1,2.1665792155778276
233,234,1,1.0526727444322113
233,234,1,0.8828550621629904
234,235,1,2.8079121449727373
234,235,1,3.531602541356762
234,235,1,0.0
234,235,1,0.5678262076556451
235,236,1,3.335598321960299
235,236,1,0.0
235,236,1,0.0
236,237,1,3.171875982526539
236,237,1,3.2191448781647565
236,237,1,0.0
236,237,1,0.7353975735452076
237,238,1,3.3276734069971954
237,238,1,2.8225000598063117
237,238,1,0.0
237,238,1,0.7577929401004606
238,239,1,0.0
238,239,1,0.8869641654975399
238,239,1,0.0
238,239,1,1.7391556688221004
239,240,1,1.7516663082295894
239,240,1,0.0
239,240,1,0.942194332135209
240,241,1,0.0
240,241,1,0.0
240,241,1,0.0
240,241,1,1.1147594852439189
241,242,1,0.0
241,242,1,0.0
241,242,1,1.2092227766984542
241,242,1,0.3100207145590368
242,243,1,0.0
242,243,1,0.0
242,243,1,1.8676824621314154
242,243,1,1.0947131267841272
243,244,1,0.0
243,244,1,1.6509067086146085
243,244,1,1.3298832527185243
244,245,1,0.0
244,245,1,0.0
244,245,1,0.0
244,245,1,0.8124654187798871
245,246,1,1.2393229635204048
245,246,1,0.0
245,246,1,0.0
245,246,1,0.21395424556011539
246,247,1,1.8001766230805105
246,247,1,1.7796691653232497
246,247,1,0.0
246,247,1,1.0616274434985724
247,248,1,1.591166942379674
247,248,1,0.0
247,248,1,0.8711970060782748
248,249,1,0.0
248,249,1,3.1378941024510705
248,249,1,1.1869655502805423
248,249,1,0.7895697178079524
249,250,1,0.0
249,250,1,3.8552359848615616
249,250,1,1.7566659994300913
249,250,1,0.9738204515479588
250,251,1,3.295917715603509
250,251,1,4.46035762755696
250,251,1,0.0
250,251,1,1.5389464031801972
251,252,1,0.0
251,252,1,0.0
251,252,1,0.4988486221996167
252,253,1,0.0
252,253,1,2.813707104519176
252,253,1,1.4332585382120675
252,253,1,0.4924024352319306
253,254,1,0.0
253,254,1,2.2991043420961703
253,254,1,0.0
253,254,1,0.7828450799206227
254,255,1,0.0
254,255,1,0.0
254,255,1,0.0
254,255,1,0.7238752174594537
255,256,1,18.00248836965592
255,256,1,17.464672737138326
255,256,1,16.950777146236533
256,257,1,0.0
256,257,1,0.0
256,257,1,1.0354957787233412
256,257,1,0.8920994252019748
257,258,1,0.0
257,258,1,1.4899968696949333
257,258,1,0.8165402461213839
257,258,1,0.8639468976878361
258,259,1,0.0
258,259,1,1.0412040316912186
258,259,1,0.49983539232027857
258,259,1,1.3459447077937845
259,260,1,0.0
259,260,1,1.4307757669148884
259,260,1,1.4322548171660225
260,261,1,0.8602721564935151
260,261,1,1.1435643880655109
260,261,1,0.761933728912541
260,261,1,0.6113176402806262
261,262,1,0.8034329772683679
261,262,1,0.9344458206884941
261,262,1,0.0
261,262,1,0.5241970204229357
262,263,1,1.4003738514851594
262,263,1,0.5824589753791016
262,263,1,0.0
262,263,1,1.1718115752972216
263,264,1,0.0
263,264,1,3.9992829529180725
263,264,1,0.9318032241817957
264,265,1,0.0
264,265,1,4.609228919043024
264,265,1,0.0
264,265,1,0.5075952051769586
265,266,1,0.0
265,266,1,4.7925047899959425
265,266,1,0.0
265,266,1,1.0711416568168692
266,267,1,1.6028804477980858
266,267,1,0.0
266,267,1,0.0
266,267,1,1.2513689468654368
267,268,1,0.0
267,268,1,0.0
267,268,1,1.2993142565763878
268,269,1,0.0
268,269,1,0.8651444547162626
268,269,1,1.209622010520602
268,269,1,0.780878111634244
269,270,1,0.0
269,270,1,2.352480026728736
269,270,1,0.0
269,270,1,1.0318798243199323
270,271,1,0.0
270,271,1,3.628121136215776
270,271,1,0.0
270,271,1,1.2035438960077716
271,272,1,4.8542980216757226
271,272,1,0.864183294431605
271,272,1,2.2524634205729277
272,273,1,3.5606512163670043
272,273,1,0.0
272,273,1,0.9071836482593568
272,273,1,0.9963171604243445
273,274,1,0.0
273,274,1,1.3182257044910588
273,274,1,0.0
273,274,1,0.8065945994257243
274,275,1,0.0
274,275,1,1.5089824914410856
274,275,1,0.9685381099041622
274,275,1,1.0022865586888943
275,276,1,0.0
275,276,1,1.203126213999196
275,276,1,0.0
276,277,1,0.0
276,277,1,0.0
276,277,1,0.0
276,277,1,0.7510835645491919
277,278,1,1.0926724068937574
277,278,1,0.0
277,278,1,0.0
277,278,1,0.7852727264798326
278,279,1,1.416768083142616
278,279,1,0.0
278,279,1,0.0
278,279,1,1.4357100773537501
279,280,1,0.0
279,280,1,2.891654961132383
279,280,1,1.567645293291447
280,281,1,1.5094617834011552
280,281,1,0.0
280,281,1,1.134017125621546
280,281,1,1.354404637946193
281,282,1,1.904032291203424
281,282,1,0.0
281,282,1,1.11626723016719
281,282,1,0.6119179360429624
282,283,1,0.0
282,283,1,0.0
282,283,1,0.0
282,283,1,0.5436212099140693
283,284,1,1.7327124915617467
283,284,1,0.0
283,284,1,1.1265928865081318
284,285,1,0.0
284,285,1,3.153919361887938
284,285,1,1.522672864569611
284,285,1,0.9055772549010616
285,286,1,0.0
285,286,1,4.4032496128613285
285,286,1,1.9547291870951948
285,286,1,0.8655350516431093
286,287,1,0.0
286,287,1,1.434632140520174
286,287,1,0.0
286,287,1,1.0103362971182461
287,288,1,17.886145632971402
287,288,1,16.835093660151312
287,288,1,16.3961831334579
288,289,1,1.8216721265470346
288,289,1,0.0
288,289,1,1.2670779123541778
288,289,1,0.7643147322429361
289,290,1,3.272219595222283
289,290,1,0.0
289,290,1,1.23154866039506
289,290,1,0.648360199281075
290,291,1,3.229886019605837
290,291,1,0.0
290,291,1,0.7209205022435491
290,291,1,0.8095262510910217
291,292,1,0.717872233787443
291,292,1,0.9445138588459898
291,292,1,1.280726305281945
292,293,1,1.176195500605633
