frame_index,n_windows,residual_median_deg,residual_max_deg,cross_window_dispersion_deg
73,4,2.6295494646918414,4.771813299538794,6.695849549685666
74,4,1.385691147019143,5.331199805456695,7.133349014705176
75,4,0.9544930490318849,6.06938998633192,7.635723646315767
76,4,1.904633258382415,3.265691843715358,3.317847963454811
77,4,2.3316372930947673,4.190135803324998,4.664361535295577
78,4,1.3562334268931147,6.215082487042117,5.836122006909935
79,4,2.5328663242356155,3.407532846254883,3.122246186506117
80,4,2.788928506029592,3.389406138644386,2.169110483216183
81,4,2.687782992654259,3.1241181383959686,2.0227669459021578
82,4,2.416019792391,3.0108811867121226,2.9452623113834546
83,4,1.3167344592739403,2.4072056071648036,2.8895926213089584
84,4,1.6309691468279515,6.065175462550525,6.949203977214968
85,4,0.9725248037078346,5.309817628261145,7.2400006366413985
86,4,2.464690684615146,5.097061263720586,8.454313373758234
87,4,3.126046985148215,4.847005505212438,8.99513892817514
88,4,3.439842835859899,9.392639041147374,10.74014051975276
89,4,3.6099974602493146,8.973137478899462,10.857343992348062
90,4,4.065644393438392,8.976371163128732,11.222528916077163
91,4,4.94584079626793,9.043159316082917,11.918196706606684
92,4,7.145032208096794,13.385303750128717,12.852791982622053
93,4,6.892496121513296,13.634245099945375,14.22073822267547
94,4,6.164818933778097,13.701165287595858,12.904643765825965
95,4,7.057503276176941,13.604317039140748,12.813348473034733
96,4,7.4855202345187575,13.988716658935305,14.797717532134785
97,4,7.166589764127499,13.288336932663473,14.002538265121803
98,4,6.887693684708441,13.644930372792434,14.21751119406186
99,4,6.6745066759380585,14.172393634893735,14.53533298890893
100,4,3.7718803427526137,8.86783434090793,9.66509200605552
101,4,3.7765506226970498,8.925931818554787,9.471199207257357
102,4,3.529662230229686,8.863830117817653,9.636438189187489
103,4,3.154510128066598,9.23477219992031,9.979602434526477
104,4,1.5157171064358783,4.572895076630097,6.67659593063921
105,4,2.5865740445980316,4.840530957355357,6.939824031021025
106,4,1.6604196752318847,5.293812187405848,6.790746763706879
107,4,1.576167692537013,7.065633608712289,7.8322129077979845
108,4,1.8020677416128816,5.815933081483347,5.690870653117978
109,4,2.1685551259284637,3.166523906541081,2.318361347732421
110,4,3.5111993497378116,4.565278044113255,3.0777182246742014
111,4,4.439964968510823,5.324387261091546,4.904089795094347
112,4,2.4221224821037484,3.2738783917833256,4.4346785808437925
113,4,0.8535490716528196,2.9528806133607124,1.7684238067553055
114,4,1.7922056270723061,2.939510113992016,2.906460498909897
115,4,0.4942027150242126,2.260987747537619,2.2758418590319627
116,4,1.8520993666006282,6.313434325079824,7.365560040075312
117,4,0.9003262905250216,5.712560893071477,7.409306438936018
118,4,1.9027942947756087,5.366941934137211,7.589071573485487
119,4,2.694758810677646,5.067172966210449,7.229157644456237
120,4,3.511014570145636,9.704963362011522,11.616613406220306
121,4,3.522366392841146,9.062425583438628,11.261779132089309
122,4,4.037739287147851,9.168728641781325,11.280619042583588
123,4,4.643614522371106,8.924216230107154,10.991117700212147
124,4,6.39820572460876,13.334650967811857,12.905831388577463
125,4,7.013786631489112,13.350533454498011,13.481724932188246
126,4,5.858549457358263,13.241304034977873,13.109023767773397
127,4,5.653244899561643,13.740741063554687,12.699277713139043
128,4,7.480835171764076,14.185858698087285,14.443322203412558
129,4,7.167408492404466,13.380018882309452,13.516938619076106
130,4,6.8658733568404156,13.524752860818333,13.627485201981916
131,4,6.570455841111512,14.210616657047149,14.350600550624643
132,4,3.2134145047171856,8.536152501500753,8.939368837277202
133,4,2.995487447797321,8.493203812365042,9.006473225296935
134,4,3.2409151619415124,8.799126750077447,9.353060465759071
135,4,2.8489213557455795,9.487721830145126,9.621700924965182
136,4,2.55078581624508,5.166036183338997,7.020676365595388
137,4,2.3091594796898365,4.539962623593359,6.15175880654947
138,4,1.5253908105083345,6.300212221126604,7.121775871068925
139,4,1.569226264682234,6.215229426011065,6.590183038687687
140,4,0.8493315284779364,3.3796667971025847,2.6050198745205337
141,4,2.014757404893867,3.0754157430791182,3.258459459425714
142,4,0.7627791953082749,3.7238019118700056,3.54702885068721
143,4,1.9511531642245423,2.6507286631323974,1.2299032588303414
144,4,1.8990030127018227,2.44876759459991,3.8897161484691907
145,4,1.4714664849076744,2.2739919982158487,2.54496555015805
146,4,1.5224255666913824,2.436468508330286,2.1914353893644
147,4,1.0906763556356764,2.2577703920020156,1.8566676261670203
148,4,0.9125566170742254,6.546694248372045,6.566401903812873
149,4,0.47296417738846974,5.8518216776195455,6.830378419124792
150,4,2.128334197332564,5.562261603438485,7.450455551951626
151,4,1.3390460328087384,5.119729145112144,7.577075904978066
152,4,3.522445890479436,9.484432640786368,10.008558755471796
153,4,3.694993433667809,9.10483864390688,10.206671232177136
154,4,2.950699185231032,9.065155979844773,9.752795325162593
155,4,4.575615433229556,9.03072845198934,10.188811969871656
156,4,6.189326365026131,13.459719439543264,12.804750345602768
157,4,7.264822414924176,13.587281024871482,13.39029948448487
158,4,6.675958121131757,13.730147433213158,13.198939597726493
159,4,5.631540956076098,14.00016791524071,13.00130074556
160,4,7.446119030991518,13.802796765230168,14.006491231612884
161,4,6.910578205259565,13.779462014751623,13.989468352592834
162,4,6.797565609983854,14.199893736325025,14.474792495582054
163,4,6.914327964152683,14.201777947921311,14.517857287974294
164,4,3.657919249553192,8.897468063464418,9.965777762275325
165,4,3.4417905530214155,8.89584120740573,9.991977310456296
166,4,3.4312084493991835,9.089402966066421,10.191158486065833
167,4,3.1625107542459876,9.798461076352464,10.693799531536317
168,4,2.964831487048662,5.2051638041366175,7.077605198632184
169,4,0.8347559692183557,4.979996289360028,6.738808687532483
170,4,1.9505050421649726,6.403289197087718,7.81366711837567
171,4,1.7032659782312713,5.522818776692855,7.4622240260824215
172,4,3.8022247267932863,4.8361354219671595,6.142106638397884
173,4,1.3740090047432387,4.721871873133958,4.174378727618723
174,4,2.837056592156956,4.1787231606865305,5.24553352852415
175,4,2.90523048558902,4.482195194022853,4.634569070895509
176,4,2.3379611160186764,3.894719455831544,1.2255907592715256
177,4,1.643689314760011,2.8691245673264905,0.8784607764780843
178,4,2.112802096710178,2.8243565695497646,3.4375960584632366
179,4,0.6296543375438385,2.152005825643622,2.030088652466526
180,4,1.4412301377760568,5.91578479114543,7.506603928483337
181,4,2.567025350674962,5.137426724551992,7.955147285531953
182,4,2.8210712564636027,4.984375460385087,8.545203394469107
183,4,3.595391597230379,4.924035705519474,8.896395706692918
184,4,3.9705996392258323,9.046057163446195,11.428711038837056
185,4,4.28245799104534,9.070746723699752,12.205502607120765
186,4,3.5042326953917975,9.126641340870288,11.735397090874509
187,4,3.5838368941184786,9.143215783181315,11.460165214132918
188,4,6.8683445167221855,13.128703988611623,12.924768738431112
189,4,6.553297491880689,13.131509914220517,13.641439216346022
190,4,5.734941700408434,13.294921758775365,12.667654227424265
191,4,7.196908698468104,13.527286835923807,13.988011179760088
192,4,7.207512567462907,13.487809229187988,13.102245823617626
193,4,7.018029774090634,13.206876457311257,13.536922097039097
194,4,6.610319536977866,13.597772781850919,13.889093053386711
195,4,6.7618089216976305,14.038245297479008,14.323257728984395
196,4,3.4684567302891915,8.644892887626483,9.238019465501624
197,4,3.2020059044150804,8.630604578759142,9.18293318269306
198,4,3.3590033190419266,8.677297941075741,9.125530799726398
199,4,2.9188102500940603,9.069804013073515,9.535123402490315
200,4,0.993740583839886,4.560252410639036,5.105498375252932
201,4,2.209093690681785,5.01773061827729,5.634914768671759
202,4,1.736283460430053,4.754252266459322,5.555996776605715
203,4,0.23083095397659056,6.498865410416886,6.758777977140853
204,4,0.7790152397850371,5.082302961471251,4.963337135544974
205,4,0.772097801367422,3.1836796783452157,2.201117297805851
206,4,1.7413721792409482,5.699798821921139,4.931749256887176
207,4,1.6837543518440365,7.569947050333293,6.7591585035948585
208,4,2.059206763800451,4.128292097793708,4.232569390913353
209,4,0.20362426383120621,2.244827457413213,0.937684692371503
210,4,0.9140835995263603,2.4713358620708084,2.265999170330222
211,4,1.4997581992433093,2.1330643946145154,2.6740603209867357
212,4,0.46859517406461465,5.714215411101793,5.9042252041265515
213,4,0.29257487482448025,5.155768360609957,5.77350614856475
214,4,1.6027782831616673,5.113948418473759,6.139154839695133
215,4,0.8347281722305161,4.959884362878329,6.077881496174676
216,4,3.987041449609737,8.935072217396996,9.36324187658095
217,4,3.1066587430131847,8.720689612541609,9.63574858299672
218,4,3.1105007448276156,9.107763644005932,9.957846760076306
219,4,4.619094563756041,8.499470389507294,9.677285797307473
220,4,6.583909262277296,12.500919046387166,12.834900804527946
221,4,5.516338282324555,12.833605101227324,12.528869784301325
222,4,6.5563143190517525,12.51266818889866,12.962226439869644
223,4,6.219741962751313,12.78045429361505,12.134736027199821
224,4,7.120666306007029,14.552542993803844,14.671671100381023
225,4,6.520319698219672,13.930735843811576,14.133618814627543
226,4,6.384331446440195,13.698394491044446,13.90827773306733
227,4,6.922616780973602,13.632908614750352,13.676579069059223
228,4,3.3762649226597623,8.352234822627382,8.454207468276191
229,4,3.159988917457309,8.57497874425754,8.611870365282504
230,4,3.3086325660467697,8.39979816677958,8.619891425331618
231,4,2.841374700545117,7.594924416555226,8.12761655234594
232,4,2.2111915979777814,3.6132948933165885,4.630051406868568
233,4,1.538621613153682,4.816351615089397,5.568411987762857
234,4,1.5877950600034818,4.572311969516854,5.149373081926594
235,4,2.0249629870962247,5.869774905169381,6.495588218239323
236,4,1.291964738772119,3.1543817782883137,3.3368863515688623
237,4,2.064478459805139,4.4460673649608795,4.704908925029622
238,4,1.718076233784763,4.406293359853792,3.67874777716165
239,4,0.9702174943265446,2.0946055966008736,2.0704006925324694
240,4,2.144691378079237,2.9978651434172923,0.3739651096197076
241,4,0.5097421983958961,1.8876026772319883,0.5045460836202675
242,4,1.4941275075471956,1.708010925514577,1.8130294132639793
243,4,1.5214002622697338,1.9644842659121144,2.491981162899216
244,4,0.7400139369948683,4.973064211237202,5.4632915269048965
245,4,0.5819559294247298,4.795244535295606,5.938930730108604
246,4,1.5959502713868599,4.913011797365266,6.082512143713692
247,4,2.2680231548100167,4.8957063659083655,5.977864735038672
248,4,3.3124972804925576,8.95156680436411,9.245092860161407
249,4,3.725649426548486,8.923250412129702,9.463889618654651
250,4,3.773796623247359,8.800468672836724,9.429427853142958
251,4,4.256037222415589,8.91893932981709,10.499705455896509
252,4,6.585136858175706,13.36653346377656,12.298632142635627
253,4,7.1538507202180615,12.910774643093948,12.65991194942923
254,4,6.297209594913422,12.936770476334997,12.502673346014324
255,4,6.602430217846372,12.659215605102878,12.345784515899467
256,4,6.9305636350613185,13.619705116562544,14.264428335782313
257,4,6.899149833181157,13.657588115944467,14.016248518996749
258,4,6.808088432296449,13.349466488302777,13.427722935290785
259,4,6.70066428242756,13.680160507115653,14.031432079179844
260,4,3.5718859634064737,8.592089528140274,9.097217431708506
261,4,3.3728349738076013,8.75033821697651,8.852387683496639
262,4,3.121657429174676,8.474877047376506,8.657126336987174
263,4,3.0677696048766054,8.927368625767297,9.224289868502625
264,4,3.0235187912848667,4.071104679250188,5.484554078479626
265,4,2.2448891522928167,4.608250383249465,5.931285891234113
266,4,2.7704931727977145,4.488531867411951,5.309585442482292
267,4,0.493178769020081,5.941813387702297,6.709133692363701
268,4,1.3056656391401678,3.360535385474085,3.461404048927182
269,4,1.6790329594137816,3.304834036688221,1.6076350985695427
270,4,3.0694685843557536,3.825638635704422,2.360459783083021
271,4,3.0792407638434334,4.378194308733729,3.1478695259588676
272,4,2.8432935745110894,4.05952080829146,4.278526848587446
273,4,1.0274962931078941,2.1305801057177933,0.8257613802835749
274,4,1.534698030753162,2.302174061633066,2.241448610814137
275,4,0.3694987357254173,1.82589114141378,1.7368960700507052
276,4,1.026365915194754,5.2291223483723765,5.80754137995441
277,4,0.4623067980279927,4.81449058841929,5.6074710629917695
278,4,1.4202371556275235,4.884076510681769,5.569820803492887
279,4,0.8664747475978337,5.106505992272823,5.354129047606062
280,4,4.105007802108142,9.3310440955126,9.786402677194127
281,4,3.808940337941503,8.65381376457635,9.60396278332118
282,4,3.755250660076147,8.332489542113128,8.978613854737793
283,4,3.1386362957447487,8.22389021297759,8.373400034525723
284,4,6.31961702225485,12.862311711004466,12.971776598136483
285,4,6.704702120901345,12.506383252393473,12.180650008693108
286,4,6.896442283084612,11.943901935456323,12.627156366507629
287,4,5.048975073166618,11.545280700893665,10.821239402973669
288,4,7.436845642368489,14.378773611351303,13.96812668854201
289,4,7.288521031276803,14.264815083025974,13.989425898320649
290,4,6.667860928668678,14.432537167773368,14.320819037367917
291,4,6.6129763343278585,13.92143381935324,13.78747976093097
292,4,3.81526645911011,8.232959329547183,8.784722264956999
293,4,3.5978276139977394,7.96854812007339,8.296832341059933
294,4,3.1707675475903296,7.105041861394146,7.691763740785916
295,4,3.0833075163507604,7.357884491885939,8.106876514910486
296,4,2.045570023020617,3.5601126215699055,5.663559230387138
297,4,0.715317060100156,4.567695939523514,5.871546128053709
298,4,0.8784728133707689,4.755412984322674,5.643726683187145
299,4,1.1309788927155604,6.1320676684312225,6.913322216127565
300,4,1.4262129923665978,3.380598481356669,2.898052460381365
301,4,3.191327555331991,5.551144187577753,5.1602752069181514
302,4,1.4864236731135565,5.915997686747052,4.797474113473994
303,4,2.5233363931274253,3.3977573261938807,1.5098368444495152
304,4,1.0268127838350956,2.6192472332866834,1.8422449468136775
305,4,0.9693205718569631,2.000818198833949,0.6791330180974425
306,4,0.5958192435972778,2.321991442497747,1.8399169328288403
307,4,0.6700892957811623,1.8954166496594194,2.2110181350984055
308,3,1.2438694255272194,1.4304761538513022,2.0799781366149013
309,3,0.0,1.2585500672176588,1.2607462811791996
310,3,0.0,0.5328925346613294,0.0
311,3,0.5091533333238071,1.592011094116389,0.0
312,2,2.196162590437612,3.008440587860074,3.3989309469322033
313,2,1.14451527370544,2.28903054741088,0.0
314,2,1.7251919509670024,3.450383901934005,1.9324777385361345
315,2,3.853693754061801,4.706178207623015,4.5922599524840795
